<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.05	18:00:00	2041.917	2042.428	2040.468	2041.656	1553	0	199
2024.01.05	18:15:00	2041.684	2043.550	2041.160	2043.135	1401	0	200
2024.01.05	18:30:00	2043.143	2046.034	2042.983	2045.295	1518	0	199
2024.01.05	18:45:00	2045.290	2048.472	2045.147	2048.134	1241	0	199
2024.01.05	19:00:00	2048.177	2050.317	2048.036	2049.112	1244	0	199
2024.01.05	19:15:00	2049.081	2049.423	2047.240	2047.376	1275	0	199
2024.01.05	19:30:00	2047.372	2048.341	2046.346	2046.590	1042	0	200
2024.01.05	19:45:00	2046.598	2046.689	2044.890	2045.682	1197	0	199
2024.01.05	20:00:00	2045.705	2045.766	2043.832	2044.698	1217	0	199
2024.01.05	20:15:00	2044.676	2044.923	2043.730	2044.124	989	0	199
2024.01.05	20:30:00	2044.096	2044.477	2042.786	2043.663	974	0	200
2024.01.05	20:45:00	2043.711	2044.912	2043.569	2043.569	1091	0	200
2024.01.05	21:00:00	2043.555	2044.695	2043.555	2044.415	741	0	200
2024.01.05	21:15:00	2044.418	2044.909	2044.150	2044.837	608	0	199
2024.01.05	21:30:00	2044.816	2044.926	2043.905	2044.871	476	0	200
2024.01.05	21:45:00	2044.821	2046.177	2044.593	2045.479	569	0	200
2024.01.07	23:00:00	2044.595	2045.563	2044.365	2044.961	552	0	200
2024.01.07	23:15:00	2044.906	2045.575	2044.147	2044.369	627	0	199
2024.01.07	23:30:00	2044.391	2044.736	2042.903	2044.089	921	0	199
2024.01.07	23:45:00	2044.089	2044.402	2042.977	2044.208	650	0	200
2024.01.08	00:00:00	2044.212	2045.155	2043.707	2044.982	707	0	200
2024.01.08	00:15:00	2044.982	2045.953	2044.919	2045.808	706	0	199
2024.01.08	00:30:00	2045.803	2046.264	2045.370	2046.031	574	0	199
2024.01.08	00:45:00	2046.029	2046.215	2045.509	2045.942	667	0	199
2024.01.08	01:00:00	2045.956	2046.436	2044.466	2045.403	1084	0	199
2024.01.08	01:15:00	2045.383	2046.590	2044.895	2045.866	1068	0	199
2024.01.08	01:30:00	2045.808	2045.882	2043.463	2043.630	1078	0	199
2024.01.08	01:45:00	2043.678	2044.468	2042.791	2043.747	1159	0	199
2024.01.08	02:00:00	2043.771	2043.805	2041.663	2042.948	1188	0	199
2024.01.08	02:15:00	2042.981	2043.350	2042.162	2042.498	920	0	199
2024.01.08	02:30:00	2042.544	2043.415	2042.188	2042.977	973	0	200
2024.01.08	02:45:00	2042.991	2043.078	2041.172	2041.285	1016	0	199
2024.01.08	03:00:00	2041.288	2041.503	2039.353	2040.298	1078	0	200
2024.01.08	03:15:00	2040.298	2041.096	2039.680	2040.056	975	0	199
2024.01.08	03:30:00	2040.040	2040.261	2035.388	2037.550	1198	0	199
2024.01.08	03:45:00	2037.540	2038.152	2035.019	2036.098	1308	0	199
2024.01.08	04:00:00	2036.117	2037.543	2035.557	2035.978	1090	0	200
2024.01.08	04:15:00	2035.965	2037.211	2035.888	2036.911	883	0	199
2024.01.08	04:30:00	2036.867	2036.867	2035.840	2035.970	759	0	199
2024.01.08	04:45:00	2035.968	2036.343	2035.560	2035.783	783	0	199
2024.01.08	05:00:00	2035.736	2036.090	2034.519	2034.803	1125	0	199
2024.01.08	05:15:00	2034.808	2035.805	2034.616	2034.951	787	0	200
2024.01.08	05:30:00	2034.894	2035.151	2026.943	2029.419	2821	0	199
2024.01.08	05:45:00	2029.379	2030.881	2028.579	2030.675	1267	0	199
2024.01.08	06:00:00	2030.665	2032.505	2030.320	2032.024	1157	0	200
2024.01.08	06:15:00	2032.041	2032.599	2030.441	2031.819	1101	0	200
2024.01.08	06:30:00	2031.861	2033.142	2031.211	2032.795	1165	0	199
2024.01.08	06:45:00	2032.789	2033.253	2032.357	2032.911	1059	0	200
2024.01.08	07:00:00	2032.870	2033.153	2031.296	2032.530	1205	0	199
2024.01.08	07:15:00	2032.562	2033.115	2028.544	2030.158	1493	0	199
2024.01.08	07:30:00	2030.210	2031.182	2028.917	2030.768	1376	0	199
2024.01.08	07:45:00	2030.779	2032.892	2030.778	2031.393	1262	0	199
2024.01.08	08:00:00	2031.393	2031.738	2027.772	2028.904	1560	0	199
2024.01.08	08:15:00	2028.935	2030.020	2028.404	2029.307	1363	0	199
2024.01.08	08:30:00	2029.257	2030.711	2027.704	2028.396	1582	0	200
2024.01.08	08:45:00	2028.412	2028.965	2027.258	2028.317	1331	0	199
2024.01.08	09:00:00	2028.287	2030.184	2027.622	2028.070	1228	0	199
2024.01.08	09:15:00	2028.060	2028.486	2026.466	2028.214	1269	0	199
2024.01.08	09:30:00	2028.166	2029.557	2027.341	2029.557	1160	0	199
2024.01.08	09:45:00	2029.552	2031.687	2028.894	2029.089	1293	0	200
2024.01.08	10:00:00	2029.133	2029.434	2028.023	2028.798	1116	0	199
2024.01.08	10:15:00	2028.823	2029.458	2027.527	2028.159	1112	0	199
2024.01.08	10:30:00	2028.123	2028.530	2026.954	2027.405	1104	0	199
2024.01.08	10:45:00	2027.381	2027.997	2026.997	2027.566	936	0	199
2024.01.08	11:00:00	2027.563	2027.892	2025.293	2025.681	1068	0	199
2024.01.08	11:15:00	2025.662	2025.887	2016.640	2022.462	2916	0	199
2024.01.08	11:30:00	2022.425	2023.264	2019.626	2020.270	1428	0	199
2024.01.08	11:45:00	2020.307	2021.557	2019.600	2020.087	1384	0	200
2024.01.08	12:00:00	2020.056	2021.041	2019.604	2020.603	1289	0	199
2024.01.08	12:15:00	2020.586	2020.831	2019.306	2020.015	1124	0	200
2024.01.08	12:30:00	2019.980	2020.797	2018.826	2019.978	1232	0	199
2024.01.08	12:45:00	2019.994	2024.889	2019.627	2024.572	1367	0	199
2024.01.08	13:00:00	2024.602	2025.477	2020.386	2020.906	1900	0	199
2024.01.08	13:15:00	2020.872	2024.327	2020.341	2022.050	2608	0	199
2024.01.08	13:30:00	2022.023	2023.380	2019.560	2022.333	2529	0	199
2024.01.08	13:45:00	2022.330	2022.330	2018.388	2018.931	2036	0	199
2024.01.08	14:00:00	2018.888	2021.872	2018.844	2020.572	2089	0	199
2024.01.08	14:15:00	2020.629	2020.821	2018.454	2020.212	1692	0	199
2024.01.08	14:30:00	2020.161	2024.887	2019.158	2023.743	2702	0	199
2024.01.08	14:45:00	2023.775	2027.167	2022.660	2026.387	2672	0	199
2024.01.08	15:00:00	2026.349	2030.235	2025.466	2029.061	2543	0	199
2024.01.08	15:15:00	2029.035	2030.571	2027.945	2030.307	1792	0	199
2024.01.08	15:30:00	2030.346	2033.407	2030.065	2032.403	2021	0	200
2024.01.08	15:45:00	2032.449	2034.806	2031.850	2034.227	1857	0	199
2024.01.08	16:00:00	2034.259	2036.895	2033.596	2036.376	1993	0	199
2024.01.08	16:15:00	2036.378	2036.838	2033.577	2033.724	1763	0	200
2024.01.08	16:30:00	2033.770	2034.263	2031.348	2032.806	1464	0	199
2024.01.08	16:45:00	2032.747	2033.587	2031.378	2032.107	1377	0	199
2024.01.08	17:00:00	2032.140	2033.001	2030.332	2030.675	1448	0	199
2024.01.08	17:15:00	2030.626	2031.691	2029.337	2029.917	1247	0	199
2024.01.08	17:30:00	2029.909	2029.909	2027.728	2027.938	1252	0	200
2024.01.08	17:45:00	2027.890	2028.073	2027.014	2027.639	1151	0	200
2024.01.08	18:00:00	2027.636	2027.967	2026.343	2027.246	1086	0	200
2024.01.08	18:15:00	2027.215	2027.991	2026.543	2026.870	1111	0	199
2024.01.08	18:30:00	2026.907	2028.280	2026.410	2027.266	1113	0	200
2024.01.08	18:45:00	2027.261	2027.625	2026.275	2026.505	920	0	200
2024.01.08	19:00:00	2026.510	2028.219	2026.459	2028.219	935	0	200
2024.01.08	19:15:00	2028.266	2028.522	2027.601	2028.259	870	0	200
2024.01.08	19:30:00	2028.262	2029.018	2028.075	2028.104	844	0	199
2024.01.08	19:45:00	2028.137	2029.588	2027.815	2029.301	842	0	200
2024.01.08	20:00:00	2029.315	2029.857	2026.082	2026.492	952	0	200
2024.01.08	20:15:00	2026.494	2027.268	2026.213	2027.210	885	0	200
2024.01.08	20:30:00	2027.243	2027.521	2026.353	2027.084	910	0	200
2024.01.08	20:45:00	2027.103	2027.377	2026.096	2027.128	973	0	200
2024.01.08	21:00:00	2027.118	2028.164	2027.048	2027.869	674	0	200
2024.01.08	21:15:00	2027.865	2028.710	2027.864	2028.542	496	0	200
2024.01.08	21:30:00	2028.580	2028.682	2027.732	2028.099	486	0	200
2024.01.08	21:45:00	2028.102	2028.524	2027.615	2027.998	405	0	200
2024.01.08	23:00:00	2027.987	2028.511	2027.635	2027.997	362	0	599
2024.01.08	23:15:00	2027.995	2028.831	2027.928	2028.793	448	0	600
2024.01.08	23:30:00	2028.707	2029.105	2028.233	2029.082	467	0	600
2024.01.08	23:45:00	2029.096	2030.686	2028.844	2030.439	662	0	599
2024.01.09	00:00:00	2030.411	2033.274	2030.411	2033.036	982	0	199
2024.01.09	00:15:00	2032.987	2034.901	2032.562	2033.820	1192	0	199
2024.01.09	00:30:00	2033.774	2034.831	2033.774	2034.400	1008	0	199
2024.01.09	00:45:00	2034.355	2034.938	2033.747	2034.337	876	0	200
2024.01.09	01:00:00	2034.338	2035.603	2033.363	2033.363	1327	0	199
2024.01.09	01:15:00	2033.388	2034.876	2032.032	2032.573	1201	0	199
2024.01.09	01:30:00	2032.525	2032.781	2031.139	2031.856	1131	0	199
2024.01.09	01:45:00	2031.866	2033.430	2031.541	2032.162	1056	0	200
2024.01.09	02:00:00	2032.169	2035.253	2032.069	2034.898	1197	0	199
2024.01.09	02:15:00	2034.921	2035.889	2034.397	2034.995	1112	0	199
2024.01.09	02:30:00	2035.036	2035.658	2034.197	2035.115	917	0	200
2024.01.09	02:45:00	2035.112	2035.443	2033.348	2034.138	934	0	199
2024.01.09	03:00:00	2034.170	2034.386	2032.972	2033.756	1129	0	199
2024.01.09	03:15:00	2033.760	2034.917	2033.695	2034.302	791	0	200
2024.01.09	03:30:00	2034.268	2034.494	2033.301	2033.855	751	0	199
2024.01.09	03:45:00	2033.840	2034.137	2033.054	2033.589	709	0	199
2024.01.09	04:00:00	2033.599	2034.973	2033.310	2033.606	1049	0	199
2024.01.09	04:15:00	2033.593	2033.850	2032.850	2032.897	786	0	200
2024.01.09	04:30:00	2032.892	2033.833	2032.637	2033.181	754	0	200
2024.01.09	04:45:00	2033.132	2033.263	2032.234	2032.867	924	0	199
2024.01.09	05:00:00	2032.867	2033.027	2032.419	2032.675	622	0	199
2024.01.09	05:15:00	2032.677	2033.129	2031.679	2031.821	780	0	199
2024.01.09	05:30:00	2031.829	2032.723	2030.295	2031.402	1015	0	200
2024.01.09	05:45:00	2031.431	2033.508	2031.171	2032.773	1206	0	199
2024.01.09	06:00:00	2032.810	2033.186	2031.170	2031.539	1018	0	200
2024.01.09	06:15:00	2031.536	2032.932	2031.497	2032.713	853	0	199
2024.01.09	06:30:00	2032.720	2035.107	2031.545	2034.357	1154	0	199
2024.01.09	06:45:00	2034.402	2034.653	2031.828	2033.135	1239	0	199
2024.01.09	07:00:00	2033.160	2035.274	2032.182	2033.667	1207	0	199
2024.01.09	07:15:00	2033.712	2036.924	2033.286	2036.329	1227	0	199
2024.01.09	07:30:00	2036.283	2037.212	2034.789	2035.982	1447	0	199
2024.01.09	07:45:00	2035.945	2036.877	2035.075	2035.961	1087	0	199
2024.01.09	08:00:00	2036.010	2038.258	2032.438	2032.478	2157	0	199
2024.01.09	08:15:00	2032.458	2033.055	2031.254	2031.864	1341	0	199
2024.01.09	08:30:00	2031.841	2034.549	2031.654	2034.047	1520	0	199
2024.01.09	08:45:00	2034.046	2034.851	2033.611	2034.260	1121	0	199
2024.01.09	09:00:00	2034.214	2035.108	2033.119	2033.382	1096	0	200
2024.01.09	09:15:00	2033.341	2035.641	2033.177	2035.026	1214	0	200
2024.01.09	09:30:00	2035.070	2036.501	2034.478	2036.133	1323	0	199
2024.01.09	09:45:00	2036.175	2036.990	2035.141	2035.392	1054	0	199
2024.01.09	10:00:00	2035.390	2036.774	2034.788	2036.279	1030	0	200
2024.01.09	10:15:00	2036.227	2038.393	2036.175	2037.755	1343	0	199
2024.01.09	10:30:00	2037.772	2038.492	2037.169	2037.560	1077	0	199
2024.01.09	10:45:00	2037.520	2037.733	2035.011	2035.423	1046	0	199
2024.01.09	11:00:00	2035.454	2035.696	2033.828	2033.904	979	0	200
2024.01.09	11:15:00	2033.895	2035.695	2033.852	2035.212	950	0	200
2024.01.09	11:30:00	2035.198	2035.399	2033.639	2034.141	919	0	200
2024.01.09	11:45:00	2034.142	2035.568	2033.728	2034.929	1056	0	200
2024.01.09	12:00:00	2034.992	2035.703	2033.936	2035.370	994	0	200
2024.01.09	12:15:00	2035.377	2036.284	2034.950	2035.078	929	0	200
2024.01.09	12:30:00	2035.105	2035.779	2033.980	2034.927	958	0	200
2024.01.09	12:45:00	2034.930	2036.305	2034.930	2036.246	947	0	200
2024.01.09	13:00:00	2036.294	2036.418	2033.295	2035.308	1445	0	199
2024.01.09	13:15:00	2035.304	2035.585	2031.633	2033.114	1543	0	199
2024.01.09	13:30:00	2033.176	2042.030	2033.110	2036.851	2531	0	199
2024.01.09	13:45:00	2036.887	2040.126	2036.263	2038.634	2654	0	199
2024.01.09	14:00:00	2038.595	2040.074	2037.334	2039.305	2020	0	199
2024.01.09	14:15:00	2039.274	2039.946	2036.171	2036.570	1806	0	199
2024.01.09	14:30:00	2036.521	2037.552	2034.618	2036.306	2697	0	199
2024.01.09	14:45:00	2036.255	2036.358	2033.896	2034.593	2407	0	199
2024.01.09	15:00:00	2034.569	2035.590	2032.894	2033.585	2334	0	199
2024.01.09	15:15:00	2033.616	2035.268	2033.098	2034.324	1567	0	199
2024.01.09	15:30:00	2034.309	2034.987	2032.479	2032.681	1729	0	199
2024.01.09	15:45:00	2032.688	2033.183	2028.708	2028.708	1758	0	199
2024.01.09	16:00:00	2028.659	2028.769	2026.021	2027.229	2206	0	199
2024.01.09	16:15:00	2027.264	2030.650	2026.629	2029.221	1954	0	200
2024.01.09	16:30:00	2029.269	2031.014	2028.726	2029.309	1408	0	200
2024.01.09	16:45:00	2029.336	2031.560	2029.058	2031.121	1317	0	199
2024.01.09	17:00:00	2031.167	2032.017	2029.824	2030.015	1245	0	199
2024.01.09	17:15:00	2030.016	2030.530	2028.567	2029.083	1256	0	199
2024.01.09	17:30:00	2029.142	2029.494	2027.002	2027.509	1181	0	200
2024.01.09	17:45:00	2027.480	2029.219	2027.324	2027.593	1207	0	200
2024.01.09	18:00:00	2027.565	2029.651	2027.110	2028.065	1548	0	200
2024.01.09	18:15:00	2028.020	2028.100	2026.787	2027.472	1172	0	200
2024.01.09	18:30:00	2027.500	2028.232	2026.748	2027.681	1146	0	199
2024.01.09	18:45:00	2027.659	2029.318	2027.542	2029.135	1116	0	199
2024.01.09	19:00:00	2029.146	2029.757	2028.578	2029.061	949	0	199
2024.01.09	19:15:00	2029.046	2029.996	2028.651	2029.018	844	0	199
2024.01.09	19:30:00	2029.022	2029.352	2027.770	2027.934	827	0	200
2024.01.09	19:45:00	2027.948	2028.945	2027.759	2028.790	852	0	200
2024.01.09	20:00:00	2028.809	2031.085	2028.809	2029.940	1066	0	200
2024.01.09	20:15:00	2029.960	2030.273	2029.024	2029.038	832	0	199
2024.01.09	20:30:00	2029.038	2029.492	2028.529	2029.457	896	0	199
2024.01.09	20:45:00	2029.455	2029.582	2028.237	2028.387	852	0	199
2024.01.09	21:00:00	2028.438	2029.463	2028.428	2029.309	563	0	200
2024.01.09	21:15:00	2029.312	2029.443	2029.017	2029.315	445	0	200
2024.01.09	21:30:00	2029.318	2030.118	2029.314	2029.782	389	0	199
2024.01.09	21:45:00	2029.782	2030.149	2029.648	2029.886	275	0	200
2024.01.09	23:00:00	2030.536	2030.834	2029.957	2030.749	311	0	600
2024.01.09	23:15:00	2030.750	2030.967	2029.317	2029.472	493	0	599
2024.01.09	23:30:00	2029.470	2029.940	2027.978	2029.851	703	0	600
2024.01.09	23:45:00	2029.827	2030.864	2029.758	2030.401	544	0	599
2024.01.10	00:00:00	2030.403	2031.139	2030.403	2030.634	660	0	199
2024.01.10	00:15:00	2030.632	2031.098	2030.099	2030.798	583	0	200
2024.01.10	00:30:00	2030.803	2031.045	2030.061	2030.173	694	0	200
2024.01.10	00:45:00	2030.169	2031.053	2029.588	2030.255	850	0	199
2024.01.10	01:00:00	2030.226	2030.226	2028.111	2028.158	1074	0	200
2024.01.10	01:15:00	2028.120	2029.180	2027.243	2028.682	1129	0	199
2024.01.10	01:30:00	2028.711	2031.289	2028.564	2030.657	1107	0	199
2024.01.10	01:45:00	2030.616	2032.459	2030.493	2031.754	1208	0	199
2024.01.10	02:00:00	2031.732	2032.094	2030.866	2031.182	966	0	200
2024.01.10	02:15:00	2031.137	2032.824	2031.110	2031.410	823	0	199
2024.01.10	02:30:00	2031.426	2031.999	2030.326	2030.717	913	0	199
2024.01.10	02:45:00	2030.715	2032.212	2030.485	2031.797	974	0	200
2024.01.10	03:00:00	2031.806	2031.806	2030.045	2030.755	1044	0	200
2024.01.10	03:15:00	2030.775	2031.890	2030.426	2031.503	819	0	200
2024.01.10	03:30:00	2031.507	2031.507	2029.864	2030.615	802	0	199
2024.01.10	03:45:00	2030.613	2030.743	2028.051	2028.801	902	0	200
2024.01.10	04:00:00	2028.793	2029.711	2028.346	2029.635	780	0	199
2024.01.10	04:15:00	2029.632	2029.779	2028.710	2029.419	592	0	200
2024.01.10	04:30:00	2029.365	2030.650	2029.171	2029.788	870	0	199
2024.01.10	04:45:00	2029.779	2030.269	2029.435	2029.715	658	0	199
2024.01.10	05:00:00	2029.713	2030.191	2028.766	2028.915	709	0	199
2024.01.10	05:15:00	2028.911	2029.386	2028.192	2029.145	726	0	200
2024.01.10	05:30:00	2029.140	2029.765	2027.221	2028.097	1045	0	199
2024.01.10	05:45:00	2028.096	2028.188	2025.365	2026.623	1397	0	199
2024.01.10	06:00:00	2026.624	2027.038	2024.308	2024.394	1069	0	199
2024.01.10	06:15:00	2024.390	2026.705	2024.380	2025.956	1067	0	199
2024.01.10	06:30:00	2025.962	2026.163	2025.015	2025.340	951	0	199
2024.01.10	06:45:00	2025.347	2025.631	2023.781	2024.521	1005	0	200
2024.01.10	07:00:00	2024.545	2026.554	2024.221	2026.436	1136	0	199
2024.01.10	07:15:00	2026.490	2028.722	2026.209	2028.362	1397	0	200
2024.01.10	07:30:00	2028.363	2031.351	2027.591	2030.926	1396	0	199
2024.01.10	07:45:00	2030.972	2031.614	2030.757	2030.928	1102	0	199
2024.01.10	08:00:00	2030.924	2034.556	2030.192	2033.075	2032	0	200
2024.01.10	08:15:00	2033.100	2036.030	2032.768	2034.473	1725	0	199
2024.01.10	08:30:00	2034.480	2034.480	2032.069	2033.013	1405	0	200
2024.01.10	08:45:00	2033.057	2035.531	2032.841	2035.201	1290	0	199
2024.01.10	09:00:00	2035.150	2036.176	2034.662	2035.648	1335	0	199
2024.01.10	09:15:00	2035.697	2035.843	2034.605	2035.389	1085	0	199
2024.01.10	09:30:00	2035.431	2035.525	2034.559	2035.194	1067	0	200
2024.01.10	09:45:00	2035.179	2036.166	2034.605	2035.647	1055	0	199
2024.01.10	10:00:00	2035.711	2040.300	2035.298	2037.106	1585	0	199
2024.01.10	10:15:00	2037.107	2037.325	2035.807	2036.728	1070	0	199
2024.01.10	10:30:00	2036.684	2036.823	2035.609	2035.821	960	0	199
2024.01.10	10:45:00	2035.858	2036.236	2034.471	2034.822	946	0	199
2024.01.10	11:00:00	2034.828	2035.279	2034.420	2034.742	996	0	200
2024.01.10	11:15:00	2034.747	2034.807	2032.807	2033.109	1002	0	199
2024.01.10	11:30:00	2033.062	2034.460	2032.751	2034.460	955	0	200
2024.01.10	11:45:00	2034.406	2034.753	2033.005	2034.043	966	0	199
2024.01.10	12:00:00	2034.046	2035.327	2033.768	2035.261	1072	0	199
2024.01.10	12:15:00	2035.266	2035.664	2033.863	2035.315	1087	0	199
2024.01.10	12:30:00	2035.363	2035.533	2032.554	2032.638	1103	0	200
2024.01.10	12:45:00	2032.643	2032.757	2031.181	2031.513	1201	0	199
2024.01.10	13:00:00	2031.521	2032.942	2030.176	2032.751	1560	0	199
2024.01.10	13:15:00	2032.768	2034.018	2031.313	2032.109	1837	0	199
2024.01.10	13:30:00	2032.081	2032.689	2030.353	2030.625	1576	0	200
2024.01.10	13:45:00	2030.634	2031.663	2029.922	2030.197	1295	0	199
2024.01.10	14:00:00	2030.238	2031.334	2028.746	2029.719	1335	0	200
2024.01.10	14:15:00	2029.717	2030.822	2028.611	2030.374	1224	0	200
2024.01.10	14:30:00	2030.418	2033.592	2028.275	2029.584	2351	0	199
2024.01.10	14:45:00	2029.566	2029.566	2026.349	2027.363	2261	0	199
2024.01.10	15:00:00	2027.379	2027.990	2024.774	2026.866	2316	0	199
2024.01.10	15:15:00	2026.913	2026.968	2025.031	2026.160	1799	0	199
2024.01.10	15:30:00	2026.125	2029.778	2025.625	2029.484	1625	0	199
2024.01.10	15:45:00	2029.534	2029.721	2026.751	2027.812	1591	0	199
2024.01.10	16:00:00	2027.775	2028.512	2025.789	2025.942	1514	0	199
2024.01.10	16:15:00	2025.978	2026.977	2025.322	2026.073	1394	0	199
2024.01.10	16:30:00	2026.074	2026.405	2024.679	2025.564	1169	0	200
2024.01.10	16:45:00	2025.506	2027.821	2025.401	2027.021	1300	0	199
2024.01.10	17:00:00	2027.029	2027.758	2025.890	2027.389	1191	0	200
2024.01.10	17:15:00	2027.339	2027.515	2025.478	2025.612	1171	0	199
2024.01.10	17:30:00	2025.616	2026.116	2024.572	2025.308	1089	0	200
2024.01.10	17:45:00	2025.322	2025.467	2022.139	2023.976	1300	0	199
2024.01.10	18:00:00	2024.002	2024.544	2022.631	2023.858	1536	0	199
2024.01.10	18:15:00	2023.861	2023.952	2021.458	2022.974	1302	0	199
2024.01.10	18:30:00	2022.947	2023.376	2021.340	2021.953	1221	0	199
2024.01.10	18:45:00	2021.963	2023.640	2021.739	2023.619	855	0	199
2024.01.10	19:00:00	2023.617	2023.792	2020.480	2021.082	1016	0	199
2024.01.10	19:15:00	2021.080	2022.846	2020.353	2022.469	958	0	199
2024.01.10	19:30:00	2022.517	2024.271	2022.382	2023.827	922	0	199
2024.01.10	19:45:00	2023.880	2024.518	2023.429	2024.009	821	0	200
2024.01.10	20:00:00	2024.070	2025.021	2022.000	2023.041	990	0	199
2024.01.10	20:15:00	2023.085	2024.322	2022.113	2022.887	1458	0	199
2024.01.10	20:30:00	2022.879	2023.842	2022.732	2023.330	990	0	199
2024.01.10	20:45:00	2023.373	2023.513	2021.842	2023.513	1058	0	200
2024.01.10	21:00:00	2023.487	2024.484	2023.270	2024.121	662	0	200
2024.01.10	21:15:00	2024.121	2024.276	2023.509	2023.647	605	0	200
2024.01.10	21:30:00	2023.644	2024.113	2023.376	2023.996	381	0	200
2024.01.10	21:45:00	2023.998	2024.383	2023.686	2024.235	313	0	200
2024.01.10	23:00:00	2024.489	2025.838	2024.224	2025.585	455	0	600
2024.01.10	23:15:00	2025.579	2025.841	2024.985	2025.473	533	0	600
2024.01.10	23:30:00	2025.450	2026.685	2025.427	2026.080	543	0	600
2024.01.10	23:45:00	2026.064	2027.768	2025.775	2026.358	666	0	600
2024.01.11	00:00:00	2026.413	2027.636	2026.413	2027.225	749	0	200
2024.01.11	00:15:00	2027.208	2027.838	2026.772	2027.185	747	0	199
2024.01.11	00:30:00	2027.193	2028.156	2027.070	2027.722	669	0	200
2024.01.11	00:45:00	2027.723	2028.437	2026.991	2027.830	791	0	199
2024.01.11	01:00:00	2027.848	2028.469	2027.371	2027.856	1028	0	199
2024.01.11	01:15:00	2027.900	2028.814	2027.443	2028.062	875	0	200
2024.01.11	01:30:00	2028.063	2028.903	2027.039	2027.413	1021	0	199
2024.01.11	01:45:00	2027.417	2030.357	2027.391	2029.616	985	0	200
2024.01.11	02:00:00	2029.622	2030.556	2028.860	2030.449	1045	0	199
2024.01.11	02:15:00	2030.400	2031.974	2030.334	2031.277	974	0	200
2024.01.11	02:30:00	2031.276	2031.535	2029.310	2029.925	934	0	199
2024.01.11	02:45:00	2029.878	2030.218	2029.150	2029.611	757	0	200
2024.01.11	03:00:00	2029.607	2029.902	2028.828	2028.900	721	0	199
2024.01.11	03:15:00	2028.944	2030.490	2028.756	2029.672	706	0	200
2024.01.11	03:30:00	2029.672	2031.021	2029.409	2030.804	977	0	199
2024.01.11	03:45:00	2030.763	2030.949	2029.928	2030.790	627	0	199
2024.01.11	04:00:00	2030.790	2032.081	2030.780	2031.795	678	0	200
2024.01.11	04:15:00	2031.839	2031.999	2030.992	2031.586	614	0	199
